13.5,1.3394,32.0384
15.5,1.7467,49.7519
17.5,2.2184,71.273
19.5,2.7527,96.6023
21.5,3.3484,125.741
23.5,4.003,158.688
25.5,4.7143,195.446
27.5,5.4805,236.013
29.5,6.3004,280.391
31.5,7.1733,328.579
33.5,8.0998,380.577
35.5,9.08,436.386
37.5,10.1147,496.006
39.5,11.2036,559.436
41.5,12.3466,626.678
43.5,13.5441,697.73
45.5,14.7911,772.593
16.5,2.1237,50.5386
18.5,2.6293,72.3109
20.5,3.1973,97.9153
22.5,3.8243,127.348
24.5,4.5094,160.607
26.5,5.2506,197.69
28.5,6.0465,238.594
30.5,6.8963,283.32
32.5,7.7988,331.865
34.5,8.7546,384.228
36.5,9.7638,440.41
38.5,10.8268,500.408
40.5,11.9392,564.223
42.5,13.0861,631.854
23.5,4.58,191.009
25.5,5.2251,231.573
27.5,5.9273,275.948
29.5,6.6819,324.133
31.5,7.4919,376.129
33.5,8.3573,431.936
35.5,9.2778,491.553
37.5,10.2535,554.982
39.5,11.2851,622.221
41.5,12.3701,693.272
8.5,0.1966,4.40271
10.5,0.4597,12.6047
12.5,0.7746,24.6097
14.5,1.1609,40.4201
16.5,1.6112,60.0374
18.5,2.1265,83.4626
20.5,2.7051,110.697
22.5,3.3441,141.74
24.5,4.0411,176.592
26.5,4.7937,215.255
28.5,5.5992,257.727
30.5,6.457,304.01
32.5,7.3667,354.103
34.5,8.3293,408.007
36.5,9.3458,465.721
38.5,10.4169,527.247
40.5,11.5431,592.583
42.5,12.7224,661.729
44.5,13.9491,734.687
46.5,15.2181,811.456
48.5,16.5221,892.035
13.5,1.3394,32.0391
15.5,1.7467,49.7528
17.5,2.2184,71.274
19.5,2.7527,96.6035
21.5,3.3484,125.742
23.5,4.003,158.69
25.5,4.7143,195.447
27.5,5.4805,236.015
29.5,6.3004,280.392
31.5,7.1733,328.58
33.5,8.0998,380.579
35.5,9.08,436.388
37.5,10.1147,496.008
39.5,11.2036,559.438
41.5,12.3466,626.68
43.5,13.5441,697.732
45.5,14.7911,772.595
16.5,2.1237,50.5563
18.5,2.6293,72.328
20.5,3.1973,97.9318
22.5,3.8243,127.364
24.5,4.5094,160.623
26.5,5.2506,197.705
28.5,6.0465,238.609
30.5,6.8963,283.334
32.5,7.7988,331.879
34.5,8.7546,384.242
36.5,9.7638,440.424
38.5,10.8268,500.422
40.5,11.9392,564.237
42.5,13.0861,631.867
23.5,4.58,191.01
25.5,5.2251,231.575
27.5,5.9273,275.95
29.5,6.6819,324.135
31.5,7.4919,376.131
33.5,8.3573,431.938
35.5,9.2778,491.556
37.5,10.2535,554.984
39.5,11.2851,622.224
41.5,12.3701,693.274
8.5,0.1966,4.40295
10.5,0.4597,12.6051
12.5,0.7746,24.6103
14.5,1.1609,40.4209
16.5,1.6112,60.0384
18.5,2.1265,83.4637
20.5,2.7051,110.698
22.5,3.3441,141.741
24.5,4.0411,176.594
26.5,4.7937,215.256
28.5,5.5992,257.729
30.5,6.457,304.012
32.5,7.3667,354.105
34.5,8.3293,408.009
36.5,9.3458,465.723
38.5,10.4169,527.248
40.5,11.5431,592.584
42.5,12.7224,661.731
44.5,13.9491,734.689
